Price,Confidence Interval,Timestamp
3024.1341,1.8127,2022-02-05 15:02:45.387396
3024.1341,1.8127,2022-02-05 15:02:45.600482
3024.1341,1.8127,2022-02-05 15:02:45.798883
3024.1341,1.8127,2022-02-05 15:02:45.999080
3024.1387,1.9599,2022-02-05 15:02:46.193691
3024.1387,1.9599,2022-02-05 15:02:46.390245
3024.1387,1.9599,2022-02-05 15:02:46.588892
3024.1387,1.9599,2022-02-05 15:02:46.788035
3024.1387,1.9599,2022-02-05 15:02:46.985050
3024.1387,1.9599,2022-02-05 15:02:47.181498
3024.1418,2.06025,2022-02-05 15:02:47.379727
3024.1424,1.9635,2022-02-05 15:02:47.573240
3024.1424,1.9635,2022-02-05 15:02:47.772110
3024.1387,1.9599,2022-02-05 15:02:47.971383
3024.1387,1.9599,2022-02-05 15:02:48.179064
3024.1341,1.8127,2022-02-05 15:02:48.381463
3024.1341,1.8127,2022-02-05 15:02:48.580794
3024.1341,1.8127,2022-02-05 15:02:48.777481
3024.1341,1.8127,2022-02-05 15:02:48.977851
3024.1341,1.8127,2022-02-05 15:02:49.182212
3024.1341,1.8127,2022-02-05 15:02:49.380976
3024.1341,1.8127,2022-02-05 15:02:49.575519
3024.1341,1.8127,2022-02-05 15:02:49.766847
3024.1341,1.8127,2022-02-05 15:02:49.963892
3024.1341,1.8127,2022-02-05 15:02:50.163326
3024.1341,1.8127,2022-02-05 15:02:50.362262
3024.1341,1.8127,2022-02-05 15:02:50.566640
3024.1341,1.8127,2022-02-05 15:02:50.760096
3024.1341,1.8127,2022-02-05 15:02:50.957680
3024.1341,1.8127,2022-02-05 15:02:51.156246
3024.1341,1.8127,2022-02-05 15:02:51.352138
3024.1341,1.8127,2022-02-05 15:02:51.547565
3024.1341,1.8127,2022-02-05 15:02:51.741449
3024.1374,3.1183,2022-02-05 15:02:51.935964
3024.1426,2.9953,2022-02-05 15:02:52.134421
3024.1426,2.9953,2022-02-05 15:02:52.333041
3024.2589000000003,2.12095,2022-02-05 15:02:52.529921
3024.2589000000003,2.12095,2022-02-05 15:02:52.732328
3024.2589000000003,2.12095,2022-02-05 15:02:52.935131
