Price,Confidence Interval,Timestamp
3019.6456000000003,1.8934,2022-02-05 15:06:59.272817
3019.6535,2.17315,2022-02-05 15:06:59.468377
3019.6535,2.17315,2022-02-05 15:06:59.658822
3019.6516,1.88395,2022-02-05 15:06:59.844631
3019.6516,1.88395,2022-02-05 15:07:00.037218
3019.6516,1.88395,2022-02-05 15:07:00.231850
3019.6516,1.88395,2022-02-05 15:07:00.423619
3019.6516,1.88395,2022-02-05 15:07:00.619746
3019.6516,1.88395,2022-02-05 15:07:00.813561
3019.6516,1.88395,2022-02-05 15:07:01.001789
3019.6516,1.88395,2022-02-05 15:07:01.191246
3019.6516,1.88395,2022-02-05 15:07:01.388244
3019.6516,1.88395,2022-02-05 15:07:01.579929
3019.6516,1.88395,2022-02-05 15:07:01.776482
3019.6599,2.86235,2022-02-05 15:07:01.961839
3019.6391,2.8665000000000003,2022-02-05 15:07:02.153680
3019.6391,2.8665000000000003,2022-02-05 15:07:02.345174
3019.6391,2.8665000000000003,2022-02-05 15:07:02.546817
3019.41,2.4103,2022-02-05 15:07:02.742190
3019.4913,1.9281000000000001,2022-02-05 15:07:02.946544
3019.4913,1.9281000000000001,2022-02-05 15:07:03.137574
3019.4913,1.9281000000000001,2022-02-05 15:07:03.327280
3019.4913,1.9281000000000001,2022-02-05 15:07:03.521195
3019.4913,1.9281000000000001,2022-02-05 15:07:03.708638
3019.4913,1.9281000000000001,2022-02-05 15:07:03.893643
3019.4913,1.9281000000000001,2022-02-05 15:07:04.082347
3019.4913,1.9281000000000001,2022-02-05 15:07:04.276650
3019.4913,1.9281000000000001,2022-02-05 15:07:04.466624
3019.4913,1.9281000000000001,2022-02-05 15:07:04.656087
3019.4913,1.9281000000000001,2022-02-05 15:07:04.845481
3019.4913,1.9281000000000001,2022-02-05 15:07:05.037029
3019.5298000000003,3.0967000000000002,2022-02-05 15:07:05.220734
3019.5298000000003,3.0967000000000002,2022-02-05 15:07:05.412818
3019.5173,3.2138,2022-02-05 15:07:05.601489
3019.5533,3.18135,2022-02-05 15:07:05.791124
3019.5533,3.18135,2022-02-05 15:07:05.982970
3019.5404,2.0976500000000002,2022-02-05 15:07:06.172302
3019.5404,2.0976500000000002,2022-02-05 15:07:06.358533
3019.5404,2.0976500000000002,2022-02-05 15:07:06.550331
3019.5404,2.0976500000000002,2022-02-05 15:07:06.740600
3019.5404,2.0976500000000002,2022-02-05 15:07:06.938365
3019.5272,2.5651,2022-02-05 15:07:07.131100
3019.5272,2.5651,2022-02-05 15:07:07.322202
3019.4913,2.12725,2022-02-05 15:07:07.512602
3019.4913,2.12725,2022-02-05 15:07:07.701415
3019.4913,2.12725,2022-02-05 15:07:07.893217
3019.4913,2.12725,2022-02-05 15:07:08.095922
3019.4913,2.12725,2022-02-05 15:07:08.283525
3019.4913,2.12725,2022-02-05 15:07:08.474136
3019.4913,2.12725,2022-02-05 15:07:08.668207
3019.4913,2.12725,2022-02-05 15:07:08.859463
3019.5302,2.5048500000000002,2022-02-05 15:07:09.046252
3019.498,2.1149,2022-02-05 15:07:09.234198
3019.5191,1.95695,2022-02-05 15:07:09.424267
3019.5191,1.95695,2022-02-05 15:07:09.612536
3019.5191,1.95695,2022-02-05 15:07:09.805764
3019.5191,1.95695,2022-02-05 15:07:09.994298
3019.5191,1.95695,2022-02-05 15:07:10.188375
3019.5191,1.95695,2022-02-05 15:07:10.377591
3019.5288,2.2419000000000002,2022-02-05 15:07:10.568180
3019.5257,1.9457,2022-02-05 15:07:10.754244
3019.5257,1.9457,2022-02-05 15:07:10.950348
3019.5257,1.9457,2022-02-05 15:07:11.142450
3019.5047,2.1025,2022-02-05 15:07:11.333453
3019.5047,2.1025,2022-02-05 15:07:11.525209
3019.4947,1.7692,2022-02-05 15:07:11.714523
3019.4947,1.7692,2022-02-05 15:07:11.899562
3019.4947,1.7692,2022-02-05 15:07:12.086993
3019.4947,1.7692,2022-02-05 15:07:12.283039
3019.4947,1.7692,2022-02-05 15:07:12.476770
3019.4947,1.7692,2022-02-05 15:07:12.664079
3019.4947,1.7692,2022-02-05 15:07:12.849994
3019.4947,1.7692,2022-02-05 15:07:13.042056
3019.4947,1.7692,2022-02-05 15:07:13.229491
3019.4947,1.7692,2022-02-05 15:07:13.429161
3019.4947,1.7692,2022-02-05 15:07:13.619985
3019.4947,1.7692,2022-02-05 15:07:13.816619
3019.4947,1.7692,2022-02-05 15:07:14.010703
3019.4947,1.7692,2022-02-05 15:07:14.207848
3019.4947,1.7692,2022-02-05 15:07:14.396319
3019.4947,1.7692,2022-02-05 15:07:14.592522
3019.4947,1.7692,2022-02-05 15:07:14.784300
3019.4947,1.7692,2022-02-05 15:07:14.975518
3019.4947,1.7692,2022-02-05 15:07:15.164644
3019.4947,1.7692,2022-02-05 15:07:15.358614
3019.4947,1.7692,2022-02-05 15:07:15.550218
3019.4947,1.7692,2022-02-05 15:07:15.741790
3019.4947,1.7692,2022-02-05 15:07:15.927578
3019.4947,1.7692,2022-02-05 15:07:16.118150
3019.4576,4.13845,2022-02-05 15:07:16.308990
3019.4576,4.13845,2022-02-05 15:07:16.495372
3019.4785,3.9944,2022-02-05 15:07:16.685611
3019.3724,1.8545,2022-02-05 15:07:16.877087
3019.3724,1.8545,2022-02-05 15:07:17.070585
3019.3724,1.8545,2022-02-05 15:07:17.259008
3019.3724,1.8545,2022-02-05 15:07:17.450470
3019.3724,1.8545,2022-02-05 15:07:17.636248
3019.3724,1.8545,2022-02-05 15:07:17.823847
3019.3859,2.10875,2022-02-05 15:07:18.018585
3019.3761,1.8479,2022-02-05 15:07:18.208384
3019.3761,1.8479,2022-02-05 15:07:18.397535
3019.3761,1.8479,2022-02-05 15:07:18.595205
3019.3761,1.8479,2022-02-05 15:07:18.787792
3019.3578,1.9862,2022-02-05 15:07:18.978645
3019.3578,1.9862,2022-02-05 15:07:19.166422
3019.8685,1.6555,2022-02-05 15:07:19.361802
3019.8133000000003,1.43425,2022-02-05 15:07:19.548417
3019.8133000000003,1.43425,2022-02-05 15:07:19.736021
3019.8133000000003,1.43425,2022-02-05 15:07:19.927486
3019.8133000000003,1.43425,2022-02-05 15:07:20.114058
3019.8133000000003,1.6311,2022-02-05 15:07:20.303534
3019.8133000000003,1.6311,2022-02-05 15:07:20.680725
3019.8031,1.61335,2022-02-05 15:07:20.963708
3019.8031,1.61335,2022-02-05 15:07:21.244069
3019.8031,1.4197,2022-02-05 15:07:21.432819
3019.8031,1.61335,2022-02-05 15:07:21.620823
3019.8031,1.61335,2022-02-05 15:07:21.807688
3019.8031,1.61335,2022-02-05 15:07:21.998944
3019.9163,1.52785,2022-02-05 15:07:22.294670
3019.9959,1.62045,2022-02-05 15:07:22.484082
3019.9959,1.62045,2022-02-05 15:07:22.669007
3020.3292,1.43185,2022-02-05 15:07:22.851802
3020.3292,1.43185,2022-02-05 15:07:23.036758
3020.3278,1.4292,2022-02-05 15:07:23.346552
3020.3278,1.4292,2022-02-05 15:07:23.533452
3020.3278,1.4292,2022-02-05 15:07:23.725783
3020.3278,1.4292,2022-02-05 15:07:23.923967
3020.3278,1.4292,2022-02-05 15:07:24.245503
3020.3523,1.58305,2022-02-05 15:07:24.578532
3020.9281,1.3398,2022-02-05 15:07:24.764586
3020.9281,1.3398,2022-02-05 15:07:24.960996
3020.9281,1.3398,2022-02-05 15:07:25.151366
3020.9321,1.4659,2022-02-05 15:07:25.335289
3020.9321,1.4659,2022-02-05 15:07:25.525321
3021.2104,1.53105,2022-02-05 15:07:25.718727
3021.2104,1.53105,2022-02-05 15:07:25.908244
3021.2104,1.53105,2022-02-05 15:07:26.101134
3021.2104,1.53105,2022-02-05 15:07:26.288457
3021.2171,1.4055,2022-02-05 15:07:26.478477
3021.2171,1.4055,2022-02-05 15:07:26.670282
3021.2171,1.4055,2022-02-05 15:07:26.867386
3021.2171,1.4055,2022-02-05 15:07:27.060446
3021.2171,1.4055,2022-02-05 15:07:27.249737
3021.2171,1.4055,2022-02-05 15:07:27.437791
3021.2171,1.4055,2022-02-05 15:07:27.626803
3021.2171,1.4055,2022-02-05 15:07:27.815835
3021.2171,1.4055,2022-02-05 15:07:28.001867
3021.2171,1.4055,2022-02-05 15:07:28.188750
3021.2365,2.13695,2022-02-05 15:07:28.374737
3021.5911,1.9849,2022-02-05 15:07:28.565453
3021.5911,1.9849,2022-02-05 15:07:28.755242
3021.5911,2.1439500000000002,2022-02-05 15:07:28.950588
3021.5911,2.1439500000000002,2022-02-05 15:07:29.143904
3022.4105,2.63535,2022-02-05 15:07:29.335897
3022.4105,2.63535,2022-02-05 15:07:29.529867
3022.4105,2.63535,2022-02-05 15:07:29.721569
3022.4105,2.63535,2022-02-05 15:07:29.914098
3022.4105,2.63535,2022-02-05 15:07:30.102757
3022.0715,2.1873,2022-02-05 15:07:30.289859
3022.0732000000003,1.8372,2022-02-05 15:07:30.482931
3022.0732000000003,1.8372,2022-02-05 15:07:30.670831
3022.0691,2.0308,2022-02-05 15:07:30.862784
3022.0691,2.0308,2022-02-05 15:07:31.056723
3022.0691,2.0308,2022-02-05 15:07:31.244933
3022.0794,1.95885,2022-02-05 15:07:31.428875
3022.1134,1.7676,2022-02-05 15:07:31.618754
3022.1134,1.7676,2022-02-05 15:07:31.812322
3022.1112000000003,1.95035,2022-02-05 15:07:31.999569
3022.1112000000003,1.95035,2022-02-05 15:07:32.187796
3022.0152000000003,1.8809,2022-02-05 15:07:32.380881
3022.0152000000003,1.8809,2022-02-05 15:07:32.570796
3022.0152000000003,1.8809,2022-02-05 15:07:32.762898
3022.0152000000003,1.8809,2022-02-05 15:07:32.952452
3022.0152000000003,1.8809,2022-02-05 15:07:33.144405
3022.1158,1.557,2022-02-05 15:07:33.343346
3022.1158,1.557,2022-02-05 15:07:33.538823
3022.1201,1.89675,2022-02-05 15:07:33.722879
3022.1201,1.89675,2022-02-05 15:07:33.908285
3022.1201,1.89675,2022-02-05 15:07:34.091943
3022.1201,1.89675,2022-02-05 15:07:34.281910
3022.1052,2.0602,2022-02-05 15:07:34.471203
3022.1052,2.0602,2022-02-05 15:07:34.661317
3022.1052,2.0602,2022-02-05 15:07:34.849186
3021.8114,1.71665,2022-02-05 15:07:35.048760
3021.8114,1.71665,2022-02-05 15:07:35.232746
3021.6041,1.8771,2022-02-05 15:07:35.422841
3021.6041,1.8771,2022-02-05 15:07:35.612387
3021.6041,1.8771,2022-02-05 15:07:35.818909
3021.6041,1.8771,2022-02-05 15:07:36.011703
3021.6961,2.2077,2022-02-05 15:07:36.201534
3021.6961,2.2077,2022-02-05 15:07:36.392366
3021.6745,1.57325,2022-02-05 15:07:36.579369
3021.6745,1.57325,2022-02-05 15:07:36.765936
3021.6901000000003,1.9132500000000001,2022-02-05 15:07:36.961153
3021.6901000000003,1.9132500000000001,2022-02-05 15:07:37.159681
3021.6901000000003,1.9132500000000001,2022-02-05 15:07:37.349119
3021.6901000000003,1.9132500000000001,2022-02-05 15:07:37.538976
3021.7575,1.8478,2022-02-05 15:07:37.732279
3021.7575,1.8478,2022-02-05 15:07:37.922255
3021.7442,1.55245,2022-02-05 15:07:38.112685
3021.7442,1.55245,2022-02-05 15:07:38.305793
3021.7448,1.53895,2022-02-05 15:07:38.500955
3021.7448,1.53895,2022-02-05 15:07:38.696618
3021.7448,1.53895,2022-02-05 15:07:38.884710
3021.7448,1.53895,2022-02-05 15:07:39.073065
3021.7448,1.53895,2022-02-05 15:07:39.262615
3021.753,1.31225,2022-02-05 15:07:39.466984
3021.7639,1.59795,2022-02-05 15:07:39.660820
3021.7639,1.59795,2022-02-05 15:07:39.846788
3021.7639,1.59795,2022-02-05 15:07:40.034940
3021.7639,1.59795,2022-02-05 15:07:40.228774
3021.7639,1.59795,2022-02-05 15:07:40.418675
3021.7639,1.59795,2022-02-05 15:07:40.609397
3021.7277,1.4454500000000001,2022-02-05 15:07:40.799508
3021.7563,1.3082,2022-02-05 15:07:40.996027
3021.7563,1.3082,2022-02-05 15:07:41.190149
3021.6107,1.6414,2022-02-05 15:07:41.381012
3021.6107,1.6414,2022-02-05 15:07:41.569663
3021.6639,1.8022500000000001,2022-02-05 15:07:41.759380
3021.6639,1.8022500000000001,2022-02-05 15:07:41.943054
3021.6639,1.8022500000000001,2022-02-05 15:07:42.144364
3021.6639,1.8022500000000001,2022-02-05 15:07:42.341554
3021.6639,1.8022500000000001,2022-02-05 15:07:42.530310
3021.6639,1.8022500000000001,2022-02-05 15:07:42.717516
3021.6639,1.8022500000000001,2022-02-05 15:07:42.905880
3021.6639,1.8022500000000001,2022-02-05 15:07:43.094150
3021.6639,1.8022500000000001,2022-02-05 15:07:43.284837
3021.6639,1.8022500000000001,2022-02-05 15:07:43.478238
3021.6639,1.8022500000000001,2022-02-05 15:07:43.668543
3021.6639,1.8022500000000001,2022-02-05 15:07:43.855851
3021.6203,3.1587,2022-02-05 15:07:44.043974
3021.7092000000002,2.6446,2022-02-05 15:07:44.233011
3021.7092000000002,2.6446,2022-02-05 15:07:44.419497
3021.7092000000002,2.6446,2022-02-05 15:07:44.607553
3021.2906000000003,1.2973000000000001,2022-02-05 15:07:44.798414
3021.2906000000003,1.2973000000000001,2022-02-05 15:07:44.982623
3021.2906000000003,1.2973000000000001,2022-02-05 15:07:45.175778
3021.2906000000003,1.2973000000000001,2022-02-05 15:07:45.365468
3021.2906000000003,1.2973000000000001,2022-02-05 15:07:45.562458
3021.2674,1.06285,2022-02-05 15:07:45.755069
3021.2674,1.06285,2022-02-05 15:07:45.958226
3021.2883,1.28595,2022-02-05 15:07:46.149110
3021.2883,1.28595,2022-02-05 15:07:46.343309
3021.2883,1.28595,2022-02-05 15:07:46.532603
3021.2883,1.28595,2022-02-05 15:07:46.721501
3021.2883,1.28595,2022-02-05 15:07:46.913564
3021.2883,1.28595,2022-02-05 15:07:47.103355
3021.2883,1.28595,2022-02-05 15:07:47.295412
3021.2842,1.33885,2022-02-05 15:07:47.490568
3021.4644,1.3823,2022-02-05 15:07:47.684903
3021.4784,1.29745,2022-02-05 15:07:47.873127
3021.4784,1.29745,2022-02-05 15:07:48.062682
3021.4644,1.3823,2022-02-05 15:07:48.251595
3021.4644,1.3823,2022-02-05 15:07:48.436743
3021.4644,1.3823,2022-02-05 15:07:48.624235
3021.4644,1.3823,2022-02-05 15:07:48.810548
3021.4244,1.26025,2022-02-05 15:07:49.005412
3021.4244,1.26025,2022-02-05 15:07:49.202315
3021.4389,1.1827,2022-02-05 15:07:49.395318
3021.4784,1.29745,2022-02-05 15:07:49.586562
3021.4784,1.29745,2022-02-05 15:07:49.772367
3021.4389,1.1827,2022-02-05 15:07:49.958337
3021.4389,1.1827,2022-02-05 15:07:50.146165
3021.4389,1.1827,2022-02-05 15:07:50.331726
3021.4389,1.1827,2022-02-05 15:07:50.527679
3021.4389,1.1827,2022-02-05 15:07:50.716714
3021.4389,1.1827,2022-02-05 15:07:50.904885
3021.4389,1.1827,2022-02-05 15:07:51.100068
3021.4389,1.1827,2022-02-05 15:07:51.289786
3021.4389,1.1827,2022-02-05 15:07:51.472039
3021.4389,1.1827,2022-02-05 15:07:51.665569
3021.4389,1.1827,2022-02-05 15:07:51.858909
3021.6646,1.2549000000000001,2022-02-05 15:07:52.042550
3021.6646,1.2549000000000001,2022-02-05 15:07:52.231779
3021.7789000000002,1.06215,2022-02-05 15:07:52.425501
3021.7789000000002,1.06215,2022-02-05 15:07:52.614159
3021.7789000000002,1.06215,2022-02-05 15:07:52.804035
3021.7722,1.15005,2022-02-05 15:07:52.994208
3021.7722,1.15005,2022-02-05 15:07:53.183705
3021.6635,1.1213,2022-02-05 15:07:53.373747
3021.6635,1.1213,2022-02-05 15:07:53.563516
3021.6883000000003,1.21895,2022-02-05 15:07:53.743684
3021.6883000000003,1.21895,2022-02-05 15:07:53.931824
3021.6883000000003,1.21895,2022-02-05 15:07:54.122213
3021.6883000000003,1.21895,2022-02-05 15:07:54.314327
3021.6883000000003,1.21895,2022-02-05 15:07:54.500410
3021.6883000000003,1.21895,2022-02-05 15:07:54.689386
3021.6933,1.27455,2022-02-05 15:07:54.875874
3021.6933,1.27455,2022-02-05 15:07:55.070643
3021.5082,1.01825,2022-02-05 15:07:55.269037
3021.5082,1.01825,2022-02-05 15:07:55.458823
3021.343,1.26115,2022-02-05 15:07:55.647089
3021.343,1.26115,2022-02-05 15:07:55.837937
3021.343,1.26115,2022-02-05 15:07:56.024475
3021.343,1.26115,2022-02-05 15:07:56.217676
3021.343,1.26115,2022-02-05 15:07:56.406389
3021.343,1.26115,2022-02-05 15:07:56.596088
3021.343,1.26115,2022-02-05 15:07:56.781777
3021.343,1.26115,2022-02-05 15:07:56.976700
3021.343,1.26115,2022-02-05 15:07:57.170806
3021.343,1.26115,2022-02-05 15:07:57.360966
3021.4369,2.01575,2022-02-05 15:07:57.546622
3021.5347,1.6184,2022-02-05 15:07:57.739421
3021.542,1.7322,2022-02-05 15:07:57.931590
3021.542,1.7322,2022-02-05 15:07:58.121103
3021.542,1.7322,2022-02-05 15:07:58.314386
3021.3643,1.65245,2022-02-05 15:07:58.505352
3021.3643,1.65245,2022-02-05 15:07:58.693848
3021.3643,1.65245,2022-02-05 15:07:58.880515
3021.4195,1.1535,2022-02-05 15:07:59.075936
3021.4565000000002,1.2667,2022-02-05 15:07:59.264754
3021.4565000000002,1.2667,2022-02-05 15:07:59.456562
3021.4621,1.24715,2022-02-05 15:07:59.649220
3021.4621,1.24715,2022-02-05 15:07:59.837383
3021.4743,1.41995,2022-02-05 15:08:00.032533
3021.4743,1.41995,2022-02-05 15:08:00.221107
3021.4743,1.41995,2022-02-05 15:08:00.411132
3021.4743,1.41995,2022-02-05 15:08:00.601595
3021.4743,1.41995,2022-02-05 15:08:00.787886
3021.4772000000003,1.5853,2022-02-05 15:08:00.976698
3021.4772000000003,1.5853,2022-02-05 15:08:01.168750
3021.4007,1.01225,2022-02-05 15:08:01.361078
3021.4007,1.01225,2022-02-05 15:08:01.547017
3021.4007,1.01225,2022-02-05 15:08:01.736456
3021.4007,1.01225,2022-02-05 15:08:01.926907
3021.4007,1.01225,2022-02-05 15:08:02.118395
3021.4007,1.01225,2022-02-05 15:08:02.305807
3021.4007,1.01225,2022-02-05 15:08:02.493874
3021.4007,1.01225,2022-02-05 15:08:02.682603
3021.4007,1.01225,2022-02-05 15:08:02.873175
3021.4007,1.01225,2022-02-05 15:08:03.057545
3021.4007,1.01225,2022-02-05 15:08:03.244427
3021.4007,1.01225,2022-02-05 15:08:03.438136
3021.4007,1.01225,2022-02-05 15:08:03.626257
3021.4632,1.6597,2022-02-05 15:08:03.812301
3021.4632,1.6597,2022-02-05 15:08:04.000916
3021.4632,1.6597,2022-02-05 15:08:04.191009
3021.4632,1.6215,2022-02-05 15:08:04.377826
3020.9149,1.20495,2022-02-05 15:08:04.565874
3020.9149,1.20495,2022-02-05 15:08:04.766558
3020.9149,1.20495,2022-02-05 15:08:04.957910
3020.9149,1.20495,2022-02-05 15:08:05.139888
3020.0235000000002,2.4484,2022-02-05 15:08:05.328290
3020.0235000000002,2.4484,2022-02-05 15:08:05.520925
3020.0235000000002,2.4484,2022-02-05 15:08:05.709805
3020.0235000000002,2.4484,2022-02-05 15:08:05.894786
3019.9944,2.62505,2022-02-05 15:08:06.084712
3019.9944,2.62505,2022-02-05 15:08:06.274133
3019.9944,2.62505,2022-02-05 15:08:06.458179
3019.9944,2.62505,2022-02-05 15:08:06.651130
3019.9944,2.62505,2022-02-05 15:08:06.840587
3019.9944,2.62505,2022-02-05 15:08:07.031225
3019.9944,2.62505,2022-02-05 15:08:07.216063
3019.9944,2.62505,2022-02-05 15:08:07.407933
3019.9944,2.62505,2022-02-05 15:08:07.600734
3019.9944,2.62505,2022-02-05 15:08:07.798602
3019.9944,2.62505,2022-02-05 15:08:07.996066
3020.7567,2.2788500000000003,2022-02-05 15:08:08.180057
3020.7567,2.2788500000000003,2022-02-05 15:08:08.383054
3020.7567,2.2788500000000003,2022-02-05 15:08:08.574803
3020.7545,2.0281000000000002,2022-02-05 15:08:08.761513
3020.7631,2.1571000000000002,2022-02-05 15:08:08.946131
3020.7631,2.1571000000000002,2022-02-05 15:08:09.142330
3020.7631,2.1571000000000002,2022-02-05 15:08:09.337657
3020.7631,2.1571000000000002,2022-02-05 15:08:09.530022
3020.7631,2.1571000000000002,2022-02-05 15:08:09.719959
3020.7631,2.1571000000000002,2022-02-05 15:08:09.908952
3020.6848,1.4888000000000001,2022-02-05 15:08:10.097330
3020.6848,1.4888000000000001,2022-02-05 15:08:10.287661
3021.1314,1.19295,2022-02-05 15:08:10.482587
3021.1577,1.29125,2022-02-05 15:08:10.676311
3021.1577,1.29125,2022-02-05 15:08:10.868955
3021.1632,1.2115500000000001,2022-02-05 15:08:11.058339
3021.1577,1.29125,2022-02-05 15:08:11.249404
3021.1577,1.29125,2022-02-05 15:08:11.433134
3021.1717,1.23105,2022-02-05 15:08:11.620224
3021.1717,1.23105,2022-02-05 15:08:11.810630
3021.1717,1.23105,2022-02-05 15:08:11.997074
3021.1717,1.23105,2022-02-05 15:08:12.190643
3021.1717,1.23105,2022-02-05 15:08:12.390086
3021.1717,1.23105,2022-02-05 15:08:12.584571
3021.5244000000002,1.68865,2022-02-05 15:08:12.785801
3021.5244000000002,1.68865,2022-02-05 15:08:12.990024
3021.6196,1.26785,2022-02-05 15:08:13.179979
3021.6196,1.26785,2022-02-05 15:08:13.365913
3021.4221000000002,0.90375,2022-02-05 15:08:13.557789
3021.4221000000002,0.90375,2022-02-05 15:08:13.745844
3021.4221000000002,0.90375,2022-02-05 15:08:13.929330
3021.416,0.99565,2022-02-05 15:08:14.119979
3021.416,0.99565,2022-02-05 15:08:14.316995
3021.6356,1.24085,2022-02-05 15:08:14.504642
3021.6356,1.24085,2022-02-05 15:08:14.694282
3021.6442,1.5063,2022-02-05 15:08:14.883501
3021.6442,1.5063,2022-02-05 15:08:15.074287
3021.6139000000003,1.37805,2022-02-05 15:08:15.273731
3021.6139000000003,1.37805,2022-02-05 15:08:15.463880
3021.6459,1.49425,2022-02-05 15:08:15.657205
3021.6459,1.49425,2022-02-05 15:08:15.851796
3021.6295,1.6137000000000001,2022-02-05 15:08:16.038048
3021.6295,1.6137000000000001,2022-02-05 15:08:16.228846
3021.6519,1.7148,2022-02-05 15:08:16.420828
3021.6972,1.4973,2022-02-05 15:08:16.615312
3021.6972,1.4973,2022-02-05 15:08:16.802881
3021.6972,1.4973,2022-02-05 15:08:16.992287
3021.6972,1.4973,2022-02-05 15:08:17.179008
3021.6972,1.4973,2022-02-05 15:08:17.371389
3021.6972,1.4973,2022-02-05 15:08:17.561174
3021.6839,1.5876000000000001,2022-02-05 15:08:17.753582
3021.6839,1.5876000000000001,2022-02-05 15:08:17.943942
3021.6972,1.4973,2022-02-05 15:08:18.137968
3021.6696,1.36825,2022-02-05 15:08:18.326093
3021.6696,1.36825,2022-02-05 15:08:18.510118
3021.6859,1.2716,2022-02-05 15:08:18.703076
3021.6859,1.2716,2022-02-05 15:08:18.895837
3021.6859,1.2716,2022-02-05 15:08:19.085237
3021.6859,1.2716,2022-02-05 15:08:19.285492
3021.7542,1.15415,2022-02-05 15:08:19.474425
3021.7542,1.15415,2022-02-05 15:08:19.661078
3021.7542,1.15415,2022-02-05 15:08:19.848653
3021.7542,1.15415,2022-02-05 15:08:20.046255
3021.7542,1.15415,2022-02-05 15:08:20.234392
