Timestamp
2022-02-06 15:43:08.132300
2022-02-06 15:43:16.162805
2022-02-06 15:43:22.070471
2022-02-06 15:43:24.545265
2022-02-06 15:43:27.479363
2022-02-06 15:43:27.929216
2022-02-06 15:43:28.546482
2022-02-06 15:43:28.675522
2022-02-06 15:43:35.178510
2022-02-06 15:43:40.523982
2022-02-06 15:43:40.885561
2022-02-06 15:43:43.333109
2022-02-06 15:43:47.224700
2022-02-06 15:43:48.484307
2022-02-06 15:43:49.181702
2022-02-06 15:43:54.595194
2022-02-06 15:43:54.929187
2022-02-06 15:43:58.390656
2022-02-06 15:44:00.965126
2022-02-06 15:44:07.631746
2022-02-06 15:44:17.725690
2022-02-06 15:44:19.502998
2022-02-06 15:44:25.002219
2022-02-06 15:44:31.574833
2022-02-06 15:44:35.178983
2022-02-06 15:44:39.825104
2022-02-06 15:44:42.626401
2022-02-06 15:44:48.714332
2022-02-06 15:44:50.518783
2022-02-06 15:44:53.341650
2022-02-06 15:44:53.671462
2022-02-06 15:44:54.115347
2022-02-06 15:44:57.803482
2022-02-06 15:45:01.049722
2022-02-06 15:45:08.142976
2022-02-06 15:45:08.578125
2022-02-06 15:45:13.259811
2022-02-06 15:45:13.641480
2022-02-06 15:45:13.935432
2022-02-06 15:45:16.105224
2022-02-06 15:45:20.261703
2022-02-06 15:45:20.851967
2022-02-06 15:45:23.942392
2022-02-06 15:45:25.500926
2022-02-06 15:45:34.883098
2022-02-06 15:45:36.975983
2022-02-06 15:45:40.003629
2022-02-06 15:45:40.298261
2022-02-06 15:45:42.741765
2022-02-06 15:45:52.694318
2022-02-06 15:45:55.937643
2022-02-06 15:45:59.398078
2022-02-06 15:46:01.316199
2022-02-06 15:46:01.674692
2022-02-06 15:46:02.011016
2022-02-06 15:46:04.471654
2022-02-06 15:46:10.189072
2022-02-06 15:46:12.692289
2022-02-06 15:46:18.273318
2022-02-06 15:46:19.673518
2022-02-06 15:46:26.354202
2022-02-06 15:46:29.287811
2022-02-06 15:46:32.333022
2022-02-06 15:46:37.414542
2022-02-06 15:46:39.259542
2022-02-06 15:46:39.627417
2022-02-06 15:46:40.293989
2022-02-06 15:46:42.440898
2022-02-06 15:46:42.793994
2022-02-06 15:46:46.446785
2022-02-06 15:46:52.811781
2022-02-06 15:46:55.708078
2022-02-06 15:46:58.601104
2022-02-06 15:46:58.841696
2022-02-06 15:47:01.639523
2022-02-06 15:47:04.841025
2022-02-06 15:47:10.177858
2022-02-06 15:47:16.033166
2022-02-06 15:47:18.413682
2022-02-06 15:47:20.051638
2022-02-06 15:47:26.261050
2022-02-06 15:47:29.152134
2022-02-06 15:47:32.050899
2022-02-06 15:47:36.832533
2022-02-06 15:47:37.621524
2022-02-06 15:47:40.379702
2022-02-06 15:47:43.285184
2022-02-06 15:47:46.397115
2022-02-06 15:47:46.603615
2022-02-06 15:47:49.621396
2022-02-06 15:47:52.460220
2022-02-06 15:47:57.365848
2022-02-06 15:47:57.801969
2022-02-06 15:48:00.311501
2022-02-06 15:48:07.200733
2022-02-06 15:48:12.325789
2022-02-06 15:48:16.745704
2022-02-06 15:48:20.115788
2022-02-06 15:48:20.935175
2022-02-06 15:48:21.200468
2022-02-06 15:48:25.305486
2022-02-06 15:48:25.649200
2022-02-06 15:48:28.014610
2022-02-06 15:48:29.877934
2022-02-06 15:48:30.665088
2022-02-06 15:48:35.763131
2022-02-06 15:48:37.176464
2022-02-06 15:48:47.572966
2022-02-06 15:48:52.326816
2022-02-06 15:48:52.656209
2022-02-06 15:48:55.092113
2022-02-06 15:48:58.015928
2022-02-06 15:49:00.033899
2022-02-06 15:49:03.854591
2022-02-06 15:49:10.239506
2022-02-06 15:49:19.277332
2022-02-06 15:49:22.434027
2022-02-06 15:49:22.781434
2022-02-06 15:49:25.450042
2022-02-06 15:49:28.545538
2022-02-06 15:49:28.741288
2022-02-06 15:49:31.864962
2022-02-06 15:49:35.225939
2022-02-06 15:49:37.603597
2022-02-06 15:49:43.434034
2022-02-06 15:49:43.790091
2022-02-06 15:49:46.708301
2022-02-06 15:49:47.074074
2022-02-06 15:49:49.511079
2022-02-06 15:49:52.545578
2022-02-06 15:49:55.735217
2022-02-06 15:49:58.931496
2022-02-06 15:50:10.831317
2022-02-06 15:50:13.191103
2022-02-06 15:50:16.581965
2022-02-06 15:50:19.618174
2022-02-06 15:50:22.832203
2022-02-06 15:50:25.721936
2022-02-06 15:50:28.568199
2022-02-06 15:50:36.971616
2022-02-06 15:50:37.053382
2022-02-06 15:50:37.387285
2022-02-06 15:50:43.117305
2022-02-06 15:50:46.789027
2022-02-06 15:50:46.997575
2022-02-06 15:50:54.948864
2022-02-06 15:50:58.636019
2022-02-06 15:51:01.499451
2022-02-06 15:51:05.010872
2022-02-06 15:51:08.124996
2022-02-06 15:51:10.992091
2022-02-06 15:51:11.134761
2022-02-06 15:51:13.962315
2022-02-06 15:51:16.584670
2022-02-06 15:51:19.107769
2022-02-06 15:51:25.158335
2022-02-06 15:51:25.516877
2022-02-06 15:51:28.459981
2022-02-06 15:51:31.433576
2022-02-06 15:51:37.365776
2022-02-06 15:51:39.922190
2022-02-06 15:51:43.511412
2022-02-06 15:51:46.410608
2022-02-06 15:51:46.790405
2022-02-06 15:52:03.100358
2022-02-06 15:52:06.663278
2022-02-06 15:52:06.910711
2022-02-06 15:52:09.537513
2022-02-06 15:52:09.864111
2022-02-06 15:52:10.436368
2022-02-06 15:52:11.364301
2022-02-06 15:52:12.087607
2022-02-06 15:52:13.958090
2022-02-06 15:52:16.242138
2022-02-06 15:52:16.685286
2022-02-06 15:52:19.449389
2022-02-06 15:52:19.816671
2022-02-06 15:52:34.465916
2022-02-06 15:52:36.384433
2022-02-06 15:52:37.861563
2022-02-06 15:52:40.496508
2022-02-06 15:52:45.675200
2022-02-06 15:52:51.431306
2022-02-06 15:52:54.431181
2022-02-06 15:52:55.350350
2022-02-06 15:53:00.604854
2022-02-06 15:53:05.429169
2022-02-06 15:53:05.810802
2022-02-06 15:53:08.200896
2022-02-06 15:53:11.671610
2022-02-06 15:53:14.046872
2022-02-06 15:53:14.386001
2022-02-06 15:53:15.979451
2022-02-06 15:53:16.768011
2022-02-06 15:53:20.736859
2022-02-06 15:53:21.119555
2022-02-06 15:53:21.456041
2022-02-06 15:53:30.927944
2022-02-06 15:53:40.113563
2022-02-06 15:53:45.912222
2022-02-06 15:53:48.381543
2022-02-06 15:53:54.166853
2022-02-06 15:53:57.396595
2022-02-06 15:53:58.360772
2022-02-06 15:54:00.578572
2022-02-06 15:54:07.406957
2022-02-06 15:54:17.107821
2022-02-06 15:54:20.453601
2022-02-06 15:54:20.719988
2022-02-06 15:54:23.067417
2022-02-06 15:54:36.742082
2022-02-06 15:54:44.809732
2022-02-06 15:54:47.020255
2022-02-06 15:54:48.502924
2022-02-06 15:54:51.614342
2022-02-06 15:54:54.822960
2022-02-06 15:54:55.506139
2022-02-06 15:54:58.667733
2022-02-06 15:55:04.042390
2022-02-06 15:55:04.369516
2022-02-06 15:55:04.711287
2022-02-06 15:55:05.130710
2022-02-06 15:55:12.908312
2022-02-06 15:55:15.153880
2022-02-06 15:55:15.438268
2022-02-06 15:55:18.223473
2022-02-06 15:55:23.182181
2022-02-06 15:55:23.182840
2022-02-06 15:55:23.462936
2022-02-06 15:55:23.463586
2022-02-06 15:55:35.105782
2022-02-06 15:55:37.865587
2022-02-06 15:55:38.202170
2022-02-06 15:55:41.116437
2022-02-06 15:55:41.473012
2022-02-06 15:55:43.380510
2022-02-06 15:55:49.056776
2022-02-06 15:55:57.311877
2022-02-06 15:55:57.670974
2022-02-06 15:56:00.917487
2022-02-06 15:56:01.265144
2022-02-06 15:56:07.049479
2022-02-06 15:56:07.402802
2022-02-06 15:56:09.638185
2022-02-06 15:56:12.628808
2022-02-06 15:56:15.753113
2022-02-06 15:56:17.283522
2022-02-06 15:56:22.789475
2022-02-06 15:56:25.231785
2022-02-06 15:56:29.204664
2022-02-06 15:56:29.378957
2022-02-06 15:56:32.094499
2022-02-06 15:56:35.104863
2022-02-06 15:56:37.632401
2022-02-06 15:56:52.091031
2022-02-06 15:56:52.446442
2022-02-06 15:56:52.673550
2022-02-06 15:56:53.028371
2022-02-06 15:56:55.302304
2022-02-06 15:56:58.589174
2022-02-06 15:57:00.342333
2022-02-06 15:57:00.689035
2022-02-06 15:57:02.510000
2022-02-06 15:57:02.842937
2022-02-06 15:57:03.206586
2022-02-06 15:57:06.210222
2022-02-06 15:57:06.549548
2022-02-06 15:57:10.077101
2022-02-06 15:57:13.307470
2022-02-06 15:57:15.867211
2022-02-06 15:57:16.077587
2022-02-06 15:57:17.342171
2022-02-06 15:57:20.294411
2022-02-06 15:57:29.014907
2022-02-06 15:57:31.445918
2022-02-06 15:57:34.329815
2022-02-06 15:57:38.412486
2022-02-06 15:57:40.882775
2022-02-06 15:57:44.033525
2022-02-06 15:57:54.925513
2022-02-06 15:57:57.504997
2022-02-06 15:58:08.724114
2022-02-06 15:58:09.101291
2022-02-06 15:58:09.487670
2022-02-06 15:58:09.803823
2022-02-06 15:58:12.698520
2022-02-06 15:58:13.049435
2022-02-06 15:58:13.848413
2022-02-06 15:58:19.788835
2022-02-06 15:58:24.350461
2022-02-06 15:58:26.296556
2022-02-06 15:58:26.588878
2022-02-06 15:58:26.866694
2022-02-06 15:58:27.748690
2022-02-06 15:58:28.109908
2022-02-06 15:58:34.773694
2022-02-06 15:58:35.761868
2022-02-06 15:58:38.020275
2022-02-06 15:58:38.355251
2022-02-06 15:58:40.925277
2022-02-06 15:58:44.065724
2022-02-06 15:58:44.447401
2022-02-06 15:58:44.690559
2022-02-06 15:58:47.003760
2022-02-06 15:58:51.005587
2022-02-06 15:58:53.022991
2022-02-06 15:58:55.762885
2022-02-06 15:58:55.997871
2022-02-06 15:58:59.541535
2022-02-06 15:59:02.031983
2022-02-06 15:59:08.066893
2022-02-06 15:59:13.718835
2022-02-06 15:59:14.046217
2022-02-06 15:59:14.381459
2022-02-06 15:59:14.745347
2022-02-06 15:59:19.646228
2022-02-06 15:59:25.605774
2022-02-06 15:59:28.670595
2022-02-06 15:59:29.013575
2022-02-06 15:59:34.289699
2022-02-06 15:59:34.713811
2022-02-06 15:59:37.463909
2022-02-06 15:59:40.539035
2022-02-06 15:59:42.929179
2022-02-06 15:59:43.380800
2022-02-06 15:59:51.530665
2022-02-06 15:59:51.770047
2022-02-06 15:59:56.399489
2022-02-06 16:00:01.359485
2022-02-06 16:00:01.741257
2022-02-06 16:00:03.825906
2022-02-06 16:00:07.075970
2022-02-06 16:00:14.396033
2022-02-06 16:00:23.246212
2022-02-06 16:00:25.862748
2022-02-06 16:00:31.288934
2022-02-06 16:00:34.543973
2022-02-06 16:00:34.900820
2022-02-06 16:00:37.492176
2022-02-06 16:00:41.322967
2022-02-06 16:00:41.692739
2022-02-06 16:00:43.499699
2022-02-06 16:00:49.394332
2022-02-06 16:00:54.872581
2022-02-06 16:01:01.353199
2022-02-06 16:01:01.713698
2022-02-06 16:01:08.169786
2022-02-06 16:01:11.730492
2022-02-06 16:01:21.975359
2022-02-06 16:01:22.402524
2022-02-06 16:01:29.087696
2022-02-06 16:01:30.295605
2022-02-06 16:01:38.043621
2022-02-06 16:01:43.501924
2022-02-06 16:01:47.213229
2022-02-06 16:01:53.446008
2022-02-06 16:01:53.990990
2022-02-06 16:01:54.177940
2022-02-06 16:01:54.531195
2022-02-06 16:01:55.684959
2022-02-06 16:02:01.089539
2022-02-06 16:02:03.621217
2022-02-06 16:02:06.982388
2022-02-06 16:02:07.677482
2022-02-06 16:02:08.066785
2022-02-06 16:02:08.460640
2022-02-06 16:02:09.647393
2022-02-06 16:02:10.025321
2022-02-06 16:02:15.961901
2022-02-06 16:02:16.301584
2022-02-06 16:02:23.874515
2022-02-06 16:02:24.794434
2022-02-06 16:02:29.393735
2022-02-06 16:02:31.997231
2022-02-06 16:02:39.110411
2022-02-06 16:03:07.234212
2022-02-06 16:03:07.412749
2022-02-06 16:03:07.413783
2022-02-06 16:03:07.414760
2022-02-06 16:03:07.595312
2022-02-06 16:03:07.596426
2022-02-06 16:03:07.597433
2022-02-06 16:03:07.598393
2022-02-06 16:03:13.442202
2022-02-06 16:03:13.789693
2022-02-06 16:03:16.488420
2022-02-06 16:03:19.056680
2022-02-06 16:03:19.405005
2022-02-06 16:03:23.143867
2022-02-06 16:03:26.700574
2022-02-06 16:03:27.035023
2022-02-06 16:03:27.368297
2022-02-06 16:03:30.321956
2022-02-06 16:03:30.673310
2022-02-06 16:03:39.425101
2022-02-06 16:03:39.625490
2022-02-06 16:03:42.334477
2022-02-06 16:03:42.584508
2022-02-06 16:03:45.720910
2022-02-06 16:03:46.059380
2022-02-06 16:03:52.174706
2022-02-06 16:07:20.707959
2022-02-06 16:07:20.999355
2022-02-06 16:07:20.999632
2022-02-06 16:07:20.999857
2022-02-06 16:07:21.495506
2022-02-06 16:07:21.503932
2022-02-06 16:07:21.512122
2022-02-06 16:07:21.513542
2022-02-06 16:07:21.513866
2022-02-06 16:07:21.514225
2022-02-06 16:07:21.661262
2022-02-06 16:07:21.661598
2022-02-06 16:07:21.661838
2022-02-06 16:07:21.662125
2022-02-06 16:07:21.662423
2022-02-06 16:07:21.662726
2022-02-06 16:07:21.663022
2022-02-06 16:07:21.846255
2022-02-06 16:07:21.847551
2022-02-06 16:07:21.847972
2022-02-06 16:07:21.848413
2022-02-06 16:07:21.848885
2022-02-06 16:07:21.849382
2022-02-06 16:07:21.849874
2022-02-06 16:07:21.850406
2022-02-06 16:07:21.850942
2022-02-06 16:07:22.022738
2022-02-06 16:07:22.023931
2022-02-06 16:07:22.024271
2022-02-06 16:07:22.024598
2022-02-06 16:07:22.025050
2022-02-06 16:07:22.025320
2022-02-06 16:07:22.025618
2022-02-06 16:07:22.025849
2022-02-06 16:07:22.026176
2022-02-06 16:07:22.211324
2022-02-06 16:07:22.211600
2022-02-06 16:07:22.211786
2022-02-06 16:07:22.212003
2022-02-06 16:07:22.212458
2022-02-06 16:07:22.212677
2022-02-06 16:07:22.213024
2022-02-06 16:07:22.213223
2022-02-06 16:07:22.213415
2022-02-06 16:07:22.396520
2022-02-06 16:07:22.396998
2022-02-06 16:07:22.398644
2022-02-06 16:07:22.399092
2022-02-06 16:07:22.399468
2022-02-06 16:07:22.399878
2022-02-06 16:07:22.400837
2022-02-06 16:07:22.401320
2022-02-06 16:07:22.401706
2022-02-06 16:07:22.567515
2022-02-06 16:07:22.568003
2022-02-06 16:07:22.570121
2022-02-06 16:07:22.570584
2022-02-06 16:07:22.571003
2022-02-06 16:07:22.571384
2022-02-06 16:07:22.571750
2022-02-06 16:07:22.572114
2022-02-06 16:07:22.572917
2022-02-06 16:07:22.573333
2022-02-06 16:07:22.573878
2022-02-06 16:07:22.574257
2022-02-06 16:07:22.574792
2022-02-06 16:07:22.747948
2022-02-06 16:07:22.748422
2022-02-06 16:07:22.748859
2022-02-06 16:07:22.749267
2022-02-06 16:07:22.749720
2022-02-06 16:07:22.753998
2022-02-06 16:07:22.758996
2022-02-06 16:07:22.759422
2022-02-06 16:07:22.759802
2022-02-06 16:07:29.524229
2022-02-06 16:07:30.283001
2022-02-06 16:07:32.205905
2022-02-06 16:07:32.597168
2022-02-06 16:07:35.329007
2022-02-06 16:07:38.435755
2022-02-06 16:07:38.436387
2022-02-06 16:07:40.957549
2022-02-06 16:07:41.193955
2022-02-06 16:07:43.962012
2022-02-06 16:07:49.714784
2022-02-06 16:07:52.599908
2022-02-06 16:07:55.989651
2022-02-06 16:07:56.360864
2022-02-06 16:07:59.081275
2022-02-06 16:08:04.412426
2022-02-06 16:08:11.297900
2022-02-06 16:08:13.641748
2022-02-06 16:08:16.468708
2022-02-06 16:08:16.802579
2022-02-06 16:08:22.146888
2022-02-06 16:08:22.532116
2022-02-06 16:08:24.477675
2022-02-06 16:08:30.040055
2022-02-06 16:08:33.448258
2022-02-06 16:08:33.905040
2022-02-06 16:08:34.236991
2022-02-06 16:08:35.391453
2022-02-06 16:08:35.644032
2022-02-06 16:08:44.982169
2022-02-06 16:08:46.079393
2022-02-06 16:08:46.443399
2022-02-06 16:08:46.794345
2022-02-06 16:08:48.700831
2022-02-06 16:08:51.983098
2022-02-06 16:08:54.200640
2022-02-06 16:08:54.537831
2022-02-06 16:08:56.880482
2022-02-06 16:09:04.127340
2022-02-06 16:09:10.553329
2022-02-06 16:09:13.025427
2022-02-06 16:09:16.715866
2022-02-06 16:09:19.765765
2022-02-06 16:09:25.097239
2022-02-06 16:09:30.847993
2022-02-06 16:09:36.490096
2022-02-06 16:09:39.277698
2022-02-06 16:09:39.499637
2022-02-06 16:09:39.829466
2022-02-06 16:09:48.707351
2022-02-06 16:10:03.430839
2022-02-06 16:10:06.358192
2022-02-06 16:10:06.641712
2022-02-06 16:10:06.918434
2022-02-06 16:10:08.647360
2022-02-06 16:10:11.214679
2022-02-06 16:10:13.719342
2022-02-06 16:10:21.094528
2022-02-06 16:10:21.326873
2022-02-06 16:10:21.671879
2022-02-06 16:10:22.033424
2022-02-06 16:10:25.186772
2022-02-06 16:10:28.738391
2022-02-06 16:10:31.488271
2022-02-06 16:10:35.325220
2022-02-06 16:10:35.549025
2022-02-06 16:10:35.800201
2022-02-06 16:10:36.140154
2022-02-06 16:10:36.973159
2022-02-06 16:10:40.756379
2022-02-06 16:10:41.030928
2022-02-06 16:10:43.561562
2022-02-06 16:10:43.914162
2022-02-06 16:10:44.253467
2022-02-06 16:10:46.086149
2022-02-06 16:10:48.172721
2022-02-06 16:10:49.984152
2022-02-06 16:10:55.581239
2022-02-06 16:10:58.816639
2022-02-06 16:11:01.676740
2022-02-06 16:11:08.304754
2022-02-06 16:11:10.857564
2022-02-06 16:11:13.729001
2022-02-06 16:11:21.775811
2022-02-06 16:11:22.230596
2022-02-06 16:11:22.582218
2022-02-06 16:11:24.389412
2022-02-06 16:11:27.656466
2022-02-06 16:11:32.887757
2022-02-06 16:11:33.066545
2022-02-06 16:11:33.984721
2022-02-06 16:11:34.693192
2022-02-06 16:11:37.293682
2022-02-06 16:11:52.708189
2022-02-06 16:11:52.960286
2022-02-06 16:11:57.924350
2022-02-06 16:11:58.146241
2022-02-06 16:12:00.640148
2022-02-06 16:12:03.075927
2022-02-06 16:12:03.373132
2022-02-06 16:12:07.287561
2022-02-06 16:12:07.641932
2022-02-06 16:12:10.784508
2022-02-06 16:12:12.419319
2022-02-06 16:12:17.608801
2022-02-06 16:12:19.884380
2022-02-06 16:12:27.810343
2022-02-06 16:12:33.087803
2022-02-06 16:12:36.559394
2022-02-06 16:12:39.634238
2022-02-06 16:12:39.945345
2022-02-06 16:12:43.501198
2022-02-06 16:12:43.860452
2022-02-06 16:12:47.086551
2022-02-06 16:12:50.156051
2022-02-06 16:13:01.818184
2022-02-06 16:13:05.338403
2022-02-06 16:13:05.615688
2022-02-06 16:13:08.449052
2022-02-06 16:13:11.085958
2022-02-06 16:13:16.998388
2022-02-06 16:13:18.978849
2022-02-06 16:13:22.099513
2022-02-06 16:13:22.468947
2022-02-06 16:13:24.705113
2022-02-06 16:13:26.820399
2022-02-06 16:13:27.157694
2022-02-06 16:13:28.831821
